TradingPeriod,IsProxyPriceFlag,Year,Month,Day,PrevAvg$PerMWHr,PrevMed$PerMWHr,SinPeriod,CosPeriod,SinDate,CosDate,Anomaly
7,0.0,2023.0,5.0,25.0,6.29833333,5.755,0.79335334,0.60876143,0.59990388,-0.80007208,0
8,0.0,2023.0,5.0,25.0,2.232,2.65,0.8660254,0.5,0.59961691,-0.80028717,0
9,0.0,2023.0,5.0,25.0,2.27333333,2.555,0.92387953,0.38268343,0.59932986,-0.80050216,0
10,0.0,2023.0,5.0,25.0,3.29666667,2.5,0.96592583,0.25881905,0.59904274,-0.80071705,0
11,0.0,2023.0,5.0,25.0,1.15333333,0.49,0.99144486,0.13052619,0.59875554,-0.80093183,0
12,0.0,2023.0,5.0,25.0,0.486,0.49,1.0,0.0,0.59846827,-0.80114651,0
13,0.0,2023.0,5.0,25.0,0.022,0.02,0.99144486,-0.13052619,0.59818091,-0.80136109,0
14,0.0,2023.0,5.0,25.0,0.02,0.02,0.96592583,-0.25881905,0.59789348,-0.80157556,0
15,0.0,2023.0,5.0,25.0,0.02,0.02,0.92387953,-0.38268343,0.59760598,-0.80178993,0
16,0.0,2023.0,5.0,25.0,0.02,0.02,0.8660254,-0.5,0.59731839,-0.8020042,1
17,0.0,2023.0,5.0,25.0,0.635,0.02,0.79335334,-0.60876143,0.59703073,-0.80221836,1
18,0.0,2023.0,5.0,25.0,4.99666667,4.85,0.70710678,-0.70710678,0.596743,-0.80243243,0
19,0.0,2023.0,5.0,25.0,12.55,14.39,0.60876143,-0.79335334,0.59645518,-0.80264638,0
20,0.0,2023.0,5.0,25.0,13.40333333,14.27,0.5,-0.8660254,0.59616729,-0.80286024,0
21,0.0,2023.0,5.0,25.0,13.64833333,16.07,0.38268343,-0.92387953,0.59587932,-0.80307399,0
22,0.0,2023.0,5.0,25.0,26.30333333,16.375,0.25881905,-0.96592583,0.59559128,-0.80328764,0
23,0.0,2023.0,5.0,25.0,74.55,76.56,0.13052619,-0.99144486,0.59530316,-0.80350118,0
26,0.0,2023.0,5.0,25.0,558.248,638.31,-0.25881905,-0.96592583,0.59443834,-0.8041412,0
27,0.0,2023.0,5.0,25.0,365.06333333,379.735,-0.38268343,-0.92387953,0.59414991,-0.80435433,0
28,0.0,2023.0,5.0,25.0,127.584,125.84,-0.5,-0.8660254,0.59386141,-0.80456736,0
29,0.0,2023.0,5.0,25.0,95.136,92.2,-0.60876143,-0.79335334,0.59357283,-0.80478028,0
30,0.0,2023.0,5.0,25.0,35.46,27.47,-0.70710678,-0.70710678,0.59328417,-0.8049931,0
31,0.0,2023.0,5.0,25.0,8.71571429,8.71,-0.79335334,-0.60876143,0.59299544,-0.80520582,0
32,0.0,2023.0,5.0,25.0,8.6,8.575,-0.8660254,-0.5,0.59270663,-0.80541843,0
33,0.0,2023.0,5.0,25.0,8.57,8.57,-0.92387953,-0.38268343,0.59241775,-0.80563094,0
34,0.0,2023.0,5.0,25.0,5.80333333,5.26,-0.96592583,-0.25881905,0.59212878,-0.80584335,0
35,0.0,2023.0,5.0,25.0,5.32666667,5.37,-0.99144486,-0.13052619,0.59183975,-0.80605565,0
36,0.0,2023.0,5.0,25.0,3.52,4.4,-1.0,-0.0,0.59155063,-0.80626785,0
37,0.0,2023.0,5.0,25.0,4.818,4.86,-0.99144486,0.13052619,0.59126144,-0.80647995,0
38,0.0,2023.0,5.0,25.0,3.844,4.86,-0.96592583,0.25881905,0.59097218,-0.80669194,0
39,0.0,2023.0,5.0,25.0,6.57,6.57,-0.92387953,0.38268343,0.59068284,-0.80690383,0
40,0.0,2023.0,5.0,25.0,6.93333333,6.95,-0.8660254,0.5,0.59039342,-0.80711561,0
41,0.0,2023.0,5.0,25.0,6.885,6.935,-0.79335334,0.60876143,0.59010393,-0.80732729,0
42,0.0,2023.0,5.0,25.0,7.97,8.53,-0.70710678,0.70710678,0.58981436,-0.80753887,0
43,0.0,2023.0,5.0,25.0,9.905,8.615,-0.60876143,0.79335334,0.58952471,-0.80775034,0
44,0.0,2023.0,5.0,25.0,78.22166667,87.84,-0.5,0.8660254,0.58923499,-0.80796171,0
45,0.0,2023.0,5.0,25.0,90.38833333,87.845,-0.38268343,0.92387953,0.5889452,-0.80817297,0
46,0.0,2023.0,5.0,25.0,53.075,50.96,-0.25881905,0.96592583,0.58865532,-0.80838414,0
47,0.0,2023.0,5.0,25.0,16.338,16.33,-0.13052619,0.99144486,0.58836538,-0.80859519,0
48,0.0,2023.0,5.0,25.0,14.76833333,15.34,-0.0,1.0,0.58807535,-0.80880615,0
1,0.0,2023.0,5.0,26.0,16.22666667,16.215,0.13052619,0.99144486,0.58778525,-0.80901699,0
2,0.0,2023.0,5.0,26.0,13.475,15.105,0.25881905,0.96592583,0.58749508,-0.80922774,0
3,0.0,2023.0,5.0,26.0,14.77714286,16.02,0.38268343,0.92387953,0.58720483,-0.80943838,0
4,0.0,2023.0,5.0,26.0,11.56333333,11.82,0.5,0.8660254,0.5869145,-0.80964892,0
5,0.0,2023.0,5.0,26.0,3.36833333,2.09,0.60876143,0.79335334,0.5866241,-0.80985935,0
6,0.0,2023.0,5.0,26.0,2.18833333,1.25,0.70710678,0.70710678,0.58633362,-0.81006968,0
7,0.0,2023.0,5.0,26.0,0.24,0.24,0.79335334,0.60876143,0.58604307,-0.8102799,0
8,0.0,2023.0,5.0,26.0,0.015,0.01,0.8660254,0.5,0.58575244,-0.81049002,0
9,0.0,2023.0,5.0,26.0,0.01,0.01,0.92387953,0.38268343,0.58546174,-0.81070004,0
10,0.0,2023.0,5.0,26.0,0.01333333,0.01,0.96592583,0.25881905,0.58517096,-0.81090995,0
11,0.0,2023.0,5.0,26.0,0.01,0.01,0.99144486,0.13052619,0.58488011,-0.81111976,0
12,0.0,2023.0,5.0,26.0,0.00833333,0.01,1.0,0.0,0.58458918,-0.81132946,0
13,0.0,2023.0,5.0,26.0,0.0,0.0,0.99144486,-0.13052619,0.58429817,-0.81153906,0
14,0.0,2023.0,5.0,26.0,0.0,0.0,0.96592583,-0.25881905,0.58400709,-0.81174855,0
15,0.0,2023.0,5.0,26.0,0.0,0.0,0.92387953,-0.38268343,0.58371594,-0.81195794,0
16,0.0,2023.0,5.0,26.0,0.0,0.0,0.8660254,-0.5,0.58342471,-0.81216723,0
17,0.0,2023.0,5.0,26.0,0.0,0.0,0.79335334,-0.60876143,0.58313341,-0.81237641,0
18,0.0,2023.0,5.0,26.0,0.00666667,0.01,0.70710678,-0.70710678,0.58284203,-0.81258549,0
19,0.0,2023.0,5.0,26.0,0.005,0.005,0.60876143,-0.79335334,0.58255057,-0.81279446,0
20,0.0,2023.0,5.0,26.0,0.01,0.01,0.5,-0.8660254,0.58225904,-0.81300333,0
21,0.0,2023.0,5.0,26.0,0.12666667,0.015,0.38268343,-0.92387953,0.58196744,-0.81321209,0
22,0.0,2023.0,5.0,26.0,2.95142857,0.43,0.25881905,-0.96592583,0.58167576,-0.81342075,0
23,0.0,2023.0,5.0,26.0,8.08571429,8.74,0.13052619,-0.99144486,0.58138401,-0.8136293,0
24,0.0,2023.0,5.0,26.0,90.52714286,91.83,0.0,-1.0,0.58109218,-0.81383775,0
25,0.0,2023.0,5.0,26.0,97.6625,89.265,-0.13052619,-0.99144486,0.58080027,-0.81404609,0
26,0.0,2023.0,5.0,26.0,9.15333333,8.755,-0.25881905,-0.96592583,0.5805083,-0.81425433,0
27,0.0,2023.0,5.0,26.0,8.73428571,8.75,-0.38268343,-0.92387953,0.58021624,-0.81446247,0
28,0.0,2023.0,5.0,26.0,8.67857143,8.68,-0.5,-0.8660254,0.57992412,-0.8146705,0
29,0.0,2023.0,5.0,26.0,8.046,8.65,-0.60876143,-0.79335334,0.57963191,-0.81487842,0
30,0.0,2023.0,5.0,26.0,5.88,5.54,-0.70710678,-0.70710678,0.57933964,-0.81508624,0
31,0.0,2023.0,5.0,26.0,4.34666667,3.84,-0.79335334,-0.60876143,0.57904729,-0.81529396,0
32,0.0,2023.0,5.0,26.0,0.74666667,0.45,-0.8660254,-0.5,0.57875486,-0.81550157,0
33,0.0,2023.0,5.0,26.0,2.71333333,2.35,-0.92387953,-0.38268343,0.57846236,-0.81570908,0
34,0.0,2023.0,5.0,26.0,1.77,2.11,-0.96592583,-0.25881905,0.57816979,-0.81591648,0
35,0.0,2023.0,5.0,26.0,1.78,2.155,-0.99144486,-0.13052619,0.57787714,-0.81612377,0
36,0.0,2023.0,5.0,26.0,2.40833333,2.13,-1.0,-0.0,0.57758441,-0.81633097,0
37,0.0,2023.0,5.0,26.0,0.09666667,0.03,-0.99144486,0.13052619,0.57729162,-0.81653805,0
38,0.0,2023.0,5.0,26.0,0.055,0.03,-0.96592583,0.25881905,0.57699874,-0.81674503,0
39,0.0,2023.0,5.0,26.0,0.075,0.03,-0.92387953,0.38268343,0.5767058,-0.81695191,0
40,0.0,2023.0,5.0,26.0,0.22333333,0.03,-0.8660254,0.5,0.57641278,-0.81715868,0
41,0.0,2023.0,5.0,26.0,2.14428571,0.94,-0.79335334,0.60876143,0.57611969,-0.81736535,0
42,0.0,2023.0,5.0,26.0,4.83714286,2.39,-0.70710678,0.70710678,0.57582652,-0.81757191,0
43,0.0,2023.0,5.0,26.0,8.14666667,8.66,-0.60876143,0.79335334,0.57553327,-0.81777836,0
44,0.0,2023.0,5.0,26.0,9.118,8.7,-0.5,0.8660254,0.57523996,-0.81798471,0
45,0.0,2023.0,5.0,26.0,8.69,8.69,-0.38268343,0.92387953,0.57494657,-0.81819096,0
46,0.0,2023.0,5.0,26.0,9.155,8.895,-0.25881905,0.96592583,0.5746531,-0.8183971,0
47,0.0,2023.0,5.0,26.0,8.65833333,8.6,-0.13052619,0.99144486,0.57435957,-0.81860313,0
48,0.0,2023.0,5.0,26.0,8.67166667,8.59,-0.0,1.0,0.57406595,-0.81880906,0
1,0.0,2023.0,5.0,27.0,8.64666667,8.57,0.13052619,0.99144486,0.57377227,-0.81901489,0
2,0.0,2023.0,5.0,27.0,5.54,5.51,0.25881905,0.96592583,0.57347851,-0.81922061,0
3,0.0,2023.0,5.0,27.0,7.20666667,8.83,0.38268343,0.92387953,0.57318467,-0.81942622,0
4,0.0,2023.0,5.0,27.0,1.74,1.325,0.5,0.8660254,0.57289077,-0.81963173,0
5,0.0,2023.0,5.0,27.0,0.08833333,0.02,0.60876143,0.79335334,0.57259679,-0.81983713,0
6,0.0,2023.0,5.0,27.0,0.51666667,0.235,0.70710678,0.70710678,0.57230273,-0.82004243,0
7,0.0,2023.0,5.0,27.0,3.615,2.3,0.79335334,0.60876143,0.5720086,-0.82024762,0
8,0.0,2023.0,5.0,27.0,0.47833333,0.255,0.8660254,0.5,0.5717144,-0.82045271,0
9,0.0,2023.0,5.0,27.0,0.875,0.305,0.92387953,0.38268343,0.57142013,-0.82065769,0
10,0.0,2023.0,5.0,27.0,0.045,0.015,0.96592583,0.25881905,0.57112578,-0.82086256,0
11,0.0,2023.0,5.0,27.0,0.01333333,0.01,0.99144486,0.13052619,0.57083136,-0.82106733,0
12,0.0,2023.0,5.0,27.0,0.01,0.01,1.0,0.0,0.57053686,-0.82127199,0
13,0.0,2023.0,5.0,27.0,0.01,0.01,0.99144486,-0.13052619,0.57024229,-0.82147655,0
14,0.0,2023.0,5.0,27.0,0.005,0.005,0.96592583,-0.25881905,0.56994765,-0.82168101,0
15,0.0,2023.0,5.0,27.0,0.0,0.0,0.92387953,-0.38268343,0.56965293,-0.82188535,0
16,0.0,2023.0,5.0,27.0,0.0,0.0,0.8660254,-0.5,0.56935815,-0.82208959,0
17,0.0,2023.0,5.0,27.0,0.0,0.0,0.79335334,-0.60876143,0.56906328,-0.82229373,0
18,0.0,2023.0,5.0,27.0,0.00166667,0.0,0.70710678,-0.70710678,0.56876835,-0.82249776,0
19,0.0,2023.0,5.0,27.0,0.01,0.01,0.60876143,-0.79335334,0.56847334,-0.82270168,0
20,0.0,2023.0,5.0,27.0,0.01,0.01,0.5,-0.8660254,0.56817826,-0.8229055,0
21,0.0,2023.0,5.0,27.0,0.01,0.01,0.38268343,-0.92387953,0.5678831,-0.82310921,0
22,0.0,2023.0,5.0,27.0,0.01,0.01,0.25881905,-0.96592583,0.56758788,-0.82331282,0
23,0.0,2023.0,5.0,27.0,0.01166667,0.01,0.13052619,-0.99144486,0.56729258,-0.82351632,0
24,0.0,2023.0,5.0,27.0,0.02666667,0.03,0.0,-1.0,0.5669972,-0.82371972,0
25,0.0,2023.0,5.0,27.0,0.03,0.03,-0.13052619,-0.99144486,0.56670176,-0.82392301,0
26,0.0,2023.0,5.0,27.0,0.695,0.45,-0.25881905,-0.96592583,0.56640624,-0.82412619,0
27,0.0,2023.0,5.0,27.0,3.55666667,3.575,-0.38268343,-0.92387953,0.56611064,-0.82432927,0
28,0.0,2023.0,5.0,27.0,3.685,4.8,-0.5,-0.8660254,0.56581498,-0.82453224,0
29,0.0,2023.0,5.0,27.0,2.53333333,2.33,-0.60876143,-0.79335334,0.56551924,-0.8247351,0
30,0.0,2023.0,5.0,27.0,1.06333333,0.43,-0.70710678,-0.70710678,0.56522343,-0.82493786,0
31,0.0,2023.0,5.0,27.0,0.36833333,0.43,-0.79335334,-0.60876143,0.56492755,-0.82514051,0
32,0.0,2023.0,5.0,27.0,0.09166667,0.025,-0.8660254,-0.5,0.56463159,-0.82534306,0
33,0.0,2023.0,5.0,27.0,0.02,0.02,-0.92387953,-0.38268343,0.56433556,-0.8255455,0
34,0.0,2023.0,5.0,27.0,0.02,0.02,-0.96592583,-0.25881905,0.56403946,-0.82574783,0
35,0.0,2023.0,5.0,27.0,0.015,0.015,-0.99144486,-0.13052619,0.56374329,-0.82595006,0
36,0.0,2023.0,5.0,27.0,0.01,0.01,-1.0,-0.0,0.56344704,-0.82615218,0
37,0.0,2023.0,5.0,27.0,0.01833333,0.02,-0.99144486,0.13052619,0.56315072,-0.8263542,0
38,0.0,2023.0,5.0,27.0,0.01333333,0.01,-0.96592583,0.25881905,0.56285433,-0.82655611,0
39,0.0,2023.0,5.0,27.0,0.02,0.02,-0.92387953,0.38268343,0.56255787,-0.82675791,0
40,0.0,2023.0,5.0,27.0,0.02,0.02,-0.8660254,0.5,0.56226133,-0.82695961,0
41,0.0,2023.0,5.0,27.0,1.51833333,0.98,-0.79335334,0.60876143,0.56196473,-0.8271612,0
42,0.0,2023.0,5.0,27.0,4.57333333,3.935,-0.70710678,0.70710678,0.56166805,-0.82736268,0
43,0.0,2023.0,5.0,27.0,9.35833333,8.8,-0.60876143,0.79335334,0.56137129,-0.82756406,0
44,0.0,2023.0,5.0,27.0,15.99333333,15.98,-0.5,0.8660254,0.56107447,-0.82776533,0
45,0.0,2023.0,5.0,27.0,15.81666667,15.955,-0.38268343,0.92387953,0.56077757,-0.82796649,0
46,0.0,2023.0,5.0,27.0,11.91666667,10.825,-0.25881905,0.96592583,0.5604806,-0.82816755,0
47,0.0,2023.0,5.0,27.0,7.29571429,6.65,-0.13052619,0.99144486,0.56018356,-0.8283685,0
48,0.0,2023.0,5.0,27.0,4.45714286,5.44,-0.0,1.0,0.55988645,-0.82856935,0
1,0.0,2023.0,5.0,28.0,1.86666667,1.575,0.13052619,0.99144486,0.55958926,-0.82877009,0
2,0.0,2023.0,5.0,28.0,0.3,0.43,0.25881905,0.96592583,0.55929201,-0.82897072,0
3,0.0,2023.0,5.0,28.0,0.66833333,0.45,0.38268343,0.92387953,0.55899468,-0.82917124,0
4,0.0,2023.0,5.0,28.0,0.02,0.02,0.5,0.8660254,0.55869728,-0.82937166,0
5,0.0,2023.0,5.0,28.0,0.02,0.02,0.60876143,0.79335334,0.5583998,-0.82957197,0
6,0.0,2023.0,5.0,28.0,0.016,0.02,0.70710678,0.70710678,0.55810226,-0.82977218,0
7,0.0,2023.0,5.0,28.0,0.01,0.01,0.79335334,0.60876143,0.55780464,-0.82997228,0
8,0.0,2023.0,5.0,28.0,0.01714286,0.02,0.8660254,0.5,0.55750695,-0.83017227,0
9,0.0,2023.0,5.0,28.0,0.01,0.01,0.92387953,0.38268343,0.55720919,-0.83037215,0
10,0.0,2023.0,5.0,28.0,0.23833333,0.275,0.96592583,0.25881905,0.55691136,-0.83057193,0
11,0.0,2023.0,5.0,28.0,0.01,0.01,0.99144486,0.13052619,0.55661346,-0.8307716,0
12,0.0,2023.0,5.0,28.0,0.01,0.01,1.0,0.0,0.55631548,-0.83097117,0
13,0.0,2023.0,5.0,28.0,0.01,0.01,0.99144486,-0.13052619,0.55601744,-0.83117063,0
14,0.0,2023.0,5.0,28.0,0.00666667,0.01,0.96592583,-0.25881905,0.55571932,-0.83136998,0
15,0.0,2023.0,5.0,28.0,0.00666667,0.01,0.92387953,-0.38268343,0.55542113,-0.83156922,0
16,0.0,2023.0,5.0,28.0,0.01,0.01,0.8660254,-0.5,0.55512287,-0.83176836,0
17,0.0,2023.0,5.0,28.0,0.00333333,0.0,0.79335334,-0.60876143,0.55482454,-0.83196739,0
18,0.0,2023.0,5.0,28.0,0.01,0.01,0.70710678,-0.70710678,0.55452613,-0.83216631,0
19,0.0,2023.0,5.0,28.0,0.01,0.01,0.60876143,-0.79335334,0.55422766,-0.83236513,0
20,0.0,2023.0,5.0,28.0,0.01,0.01,0.5,-0.8660254,0.55392911,-0.83256383,0
21,0.0,2023.0,5.0,28.0,0.01,0.01,0.38268343,-0.92387953,0.55363049,-0.83276244,0
22,0.0,2023.0,5.0,28.0,0.01,0.01,0.25881905,-0.96592583,0.55333181,-0.83296093,0
23,0.0,2023.0,5.0,28.0,0.01,0.01,0.13052619,-0.99144486,0.55303305,-0.83315932,0
24,0.0,2023.0,5.0,28.0,0.08285714,0.02,0.0,-1.0,0.55273422,-0.8333576,0
25,0.0,2023.0,5.0,28.0,0.02166667,0.02,-0.13052619,-0.99144486,0.55243531,-0.83355577,0
26,0.0,2023.0,5.0,28.0,0.02166667,0.02,-0.25881905,-0.96592583,0.55213634,-0.83375384,0
27,0.0,2023.0,5.0,28.0,1.35833333,1.395,-0.38268343,-0.92387953,0.5518373,-0.8339518,0
28,0.0,2023.0,5.0,28.0,3.956,4.68,-0.5,-0.8660254,0.55153818,-0.83414965,0
29,0.0,2023.0,5.0,28.0,3.24428571,2.44,-0.60876143,-0.79335334,0.551239,-0.83434739,0
30,0.0,2023.0,5.0,28.0,1.83571429,2.33,-0.70710678,-0.70710678,0.55093974,-0.83454503,0
31,0.0,2023.0,5.0,28.0,2.10285714,2.39,-0.79335334,-0.60876143,0.55064041,-0.83474256,0
32,0.0,2023.0,5.0,28.0,0.89142857,0.48,-0.8660254,-0.5,0.55034101,-0.83493998,0
33,0.0,2023.0,5.0,28.0,0.54,0.43,-0.92387953,-0.38268343,0.55004154,-0.83513729,0
34,0.0,2023.0,5.0,28.0,0.13571429,0.02,-0.96592583,-0.25881905,0.549742,-0.8353345,0
35,0.0,2023.0,5.0,28.0,0.28,0.41,-0.99144486,-0.13052619,0.54944239,-0.8355316,0
36,0.0,2023.0,5.0,28.0,0.02,0.02,-1.0,-0.0,0.54914271,-0.83572859,0
37,0.0,2023.0,5.0,28.0,0.02,0.02,-0.99144486,0.13052619,0.54884296,-0.83592548,0
38,0.0,2023.0,5.0,28.0,0.02,0.02,-0.96592583,0.25881905,0.54854314,-0.83612226,0
39,0.0,2023.0,5.0,28.0,0.02,0.02,-0.92387953,0.38268343,0.54824324,-0.83631893,0
40,0.0,2023.0,5.0,28.0,0.64,0.03,-0.8660254,0.5,0.54794328,-0.83651549,0
41,0.0,2023.0,5.0,28.0,5.49857143,5.31,-0.79335334,0.60876143,0.54764324,-0.83671194,0
42,0.0,2023.0,5.0,28.0,6.82857143,8.46,-0.70710678,0.70710678,0.54734314,-0.83690829,0
43,0.0,2023.0,5.0,28.0,8.79428571,8.5,-0.60876143,0.79335334,0.54704296,-0.83710453,0
44,0.0,2023.0,5.0,28.0,15.27571429,16.03,-0.5,0.8660254,0.54674272,-0.83730066,0
45,0.0,2023.0,5.0,28.0,13.06166667,13.305,-0.38268343,0.92387953,0.5464424,-0.83749669,0
46,0.0,2023.0,5.0,28.0,9.55166667,9.835,-0.25881905,0.96592583,0.54614202,-0.8376926,0
47,0.0,2023.0,5.0,28.0,8.645,8.545,-0.13052619,0.99144486,0.54584156,-0.83788841,0
48,0.0,2023.0,5.0,28.0,6.22333333,6.465,-0.0,1.0,0.54554104,-0.83808411,0
1,0.0,2023.0,5.0,29.0,3.035,2.68,0.13052619,0.99144486,0.54524044,-0.83827971,0
2,0.0,2023.0,5.0,29.0,0.39,0.46,0.25881905,0.96592583,0.54493977,-0.83847519,0
3,0.0,2023.0,5.0,29.0,1.28833333,1.0,0.38268343,0.92387953,0.54463904,-0.83867057,0
4,0.0,2023.0,5.0,29.0,0.58166667,0.37,0.5,0.8660254,0.54433823,-0.83886584,0
5,0.0,2023.0,5.0,29.0,0.01333333,0.01,0.60876143,0.79335334,0.54403735,-0.839061,0
6,0.0,2023.0,5.0,29.0,0.01,0.01,0.70710678,0.70710678,0.5437364,-0.83925605,0
7,0.0,2023.0,5.0,29.0,0.01,0.01,0.79335334,0.60876143,0.54343539,-0.839451,0
8,0.0,2023.0,5.0,29.0,0.01,0.01,0.8660254,0.5,0.5431343,-0.83964584,0
9,0.0,2023.0,5.0,29.0,0.01,0.01,0.92387953,0.38268343,0.54283314,-0.83984057,0
10,0.0,2023.0,5.0,29.0,0.01,0.01,0.96592583,0.25881905,0.54253192,-0.84003519,0
11,0.0,2023.0,5.0,29.0,0.01,0.01,0.99144486,0.13052619,0.54223062,-0.8402297,0
12,0.0,2023.0,5.0,29.0,0.01,0.01,1.0,0.0,0.54192926,-0.84042411,0
13,0.0,2023.0,5.0,29.0,0.01,0.01,0.99144486,-0.13052619,0.54162782,-0.84061841,0
14,0.0,2023.0,5.0,29.0,0.0,0.0,0.96592583,-0.25881905,0.54132632,-0.8408126,0
15,0.0,2023.0,5.0,29.0,0.0,0.0,0.92387953,-0.38268343,0.54102474,-0.84100668,0
16,0.0,2023.0,5.0,29.0,0.0,0.0,0.8660254,-0.5,0.5407231,-0.84120065,0
17,0.0,2023.0,5.0,29.0,0.002,0.0,0.79335334,-0.60876143,0.54042138,-0.84139451,0
18,0.0,2023.0,5.0,29.0,0.01,0.01,0.70710678,-0.70710678,0.5401196,-0.84158827,0
19,0.0,2023.0,5.0,29.0,0.01166667,0.01,0.60876143,-0.79335334,0.53981775,-0.84178192,0
20,0.0,2023.0,5.0,29.0,0.01142857,0.01,0.5,-0.8660254,0.53951582,-0.84197546,0
21,0.0,2023.0,5.0,29.0,2.70142857,0.01,0.38268343,-0.92387953,0.53921383,-0.84216889,0
22,0.0,2023.0,5.0,29.0,6.10833333,8.455,0.25881905,-0.96592583,0.53891177,-0.84236222,0
23,0.0,2023.0,5.0,29.0,7.66285714,8.56,0.13052619,-0.99144486,0.53860964,-0.84255543,0
24,0.0,2023.0,5.0,29.0,8.63571429,8.61,0.0,-1.0,0.53830744,-0.84274854,0
25,0.0,2023.0,5.0,29.0,8.66571429,8.7,-0.13052619,-0.99144486,0.53800517,-0.84294154,0
26,0.0,2023.0,5.0,29.0,7.63666667,8.55,-0.25881905,-0.96592583,0.53770283,-0.84313443,0
27,0.0,2023.0,5.0,29.0,8.60166667,8.61,-0.38268343,-0.92387953,0.53740043,-0.84332721,0
28,0.0,2023.0,5.0,29.0,8.585,8.58,-0.5,-0.8660254,0.53709795,-0.84351988,0
29,0.0,2023.0,5.0,29.0,8.594,8.61,-0.60876143,-0.79335334,0.5367954,-0.84371245,0
30,0.0,2023.0,5.0,29.0,6.94,6.92,-0.70710678,-0.70710678,0.53649279,-0.8439049,0
31,0.0,2023.0,5.0,29.0,8.03,8.57,-0.79335334,-0.60876143,0.53619011,-0.84409725,0
32,0.0,2023.0,5.0,29.0,7.50666667,8.57,-0.8660254,-0.5,0.53588735,-0.84428949,0
33,0.0,2023.0,5.0,29.0,7.734,8.57,-0.92387953,-0.38268343,0.53558453,-0.84448162,0
34,0.0,2023.0,5.0,29.0,7.88333333,8.57,-0.96592583,-0.25881905,0.53528164,-0.84467364,0
35,0.0,2023.0,5.0,29.0,5.10666667,4.945,-0.99144486,-0.13052619,0.53497868,-0.84486556,0
36,0.0,2023.0,5.0,29.0,4.44333333,4.445,-1.0,-0.0,0.53467565,-0.84505736,0
37,0.0,2023.0,5.0,29.0,4.02714286,3.2,-0.99144486,0.13052619,0.53437256,-0.84524906,0
38,0.0,2023.0,5.0,29.0,2.54571429,1.84,-0.96592583,0.25881905,0.53406939,-0.84544064,0
39,0.0,2023.0,5.0,29.0,3.00428571,1.86,-0.92387953,0.38268343,0.53376616,-0.84563212,0
40,0.0,2023.0,5.0,29.0,6.15714286,6.08,-0.8660254,0.5,0.53346286,-0.84582349,0
41,0.0,2023.0,5.0,29.0,6.06285714,5.2,-0.79335334,0.60876143,0.53315948,-0.84601475,0
42,0.0,2023.0,5.0,29.0,8.24,8.58,-0.70710678,0.70710678,0.53285604,-0.84620591,0
43,0.0,2023.0,5.0,29.0,8.66571429,8.7,-0.60876143,0.79335334,0.53255254,-0.84639695,0
44,0.0,2023.0,5.0,29.0,161.02166667,189.125,-0.5,0.8660254,0.53224896,-0.84658788,0
45,0.0,2023.0,5.0,29.0,14.47166667,16.295,-0.38268343,0.92387953,0.53194531,-0.84677871,0
46,0.0,2023.0,5.0,29.0,10.285,8.71,-0.25881905,0.96592583,0.5316416,-0.84696943,0
47,0.0,2023.0,5.0,29.0,8.60166667,8.605,-0.13052619,0.99144486,0.53133782,-0.84716003,0
48,0.0,2023.0,5.0,29.0,8.002,8.58,-0.0,1.0,0.53103397,-0.84735053,0
1,0.0,2023.0,5.0,30.0,6.58,7.13,0.13052619,0.99144486,0.53073005,-0.84754092,0
2,0.0,2023.0,5.0,30.0,2.13666667,2.13,0.25881905,0.96592583,0.53042606,-0.8477312,0
3,0.0,2023.0,5.0,30.0,4.28142857,3.75,0.38268343,0.92387953,0.53012201,-0.84792138,0
4,0.0,2023.0,5.0,30.0,3.66142857,3.73,0.5,0.8660254,0.52981788,-0.84811144,0
5,0.0,2023.0,5.0,30.0,0.79285714,0.02,0.60876143,0.79335334,0.52951369,-0.84830139,0
6,0.0,2023.0,5.0,30.0,0.78571429,0.02,0.70710678,0.70710678,0.52920943,-0.84849124,0
7,0.0,2023.0,5.0,30.0,0.01875,0.02,0.79335334,0.60876143,0.5289051,-0.84868097,0
8,0.0,2023.0,5.0,30.0,0.02,0.02,0.8660254,0.5,0.52860071,-0.8488706,0
9,0.0,2023.0,5.0,30.0,0.01166667,0.01,0.92387953,0.38268343,0.52829624,-0.84906012,0
10,0.0,2023.0,5.0,30.0,0.01,0.01,0.96592583,0.25881905,0.52799171,-0.84924952,0
11,0.0,2023.0,5.0,30.0,0.01,0.01,0.99144486,0.13052619,0.52768711,-0.84943882,0
12,0.0,2023.0,5.0,30.0,0.01,0.01,1.0,0.0,0.52738244,-0.84962801,0
13,0.0,2023.0,5.0,30.0,0.01,0.01,0.99144486,-0.13052619,0.52707771,-0.84981709,0
14,0.0,2023.0,5.0,30.0,0.01,0.01,0.96592583,-0.25881905,0.52677291,-0.85000606,0
15,0.0,2023.0,5.0,30.0,0.01,0.01,0.92387953,-0.38268343,0.52646803,-0.85019492,0
16,0.0,2023.0,5.0,30.0,0.01,0.01,0.8660254,-0.5,0.5261631,-0.85038368,0
17,0.0,2023.0,5.0,30.0,0.01,0.01,0.79335334,-0.60876143,0.52585809,-0.85057232,0
18,0.0,2023.0,5.0,30.0,0.01,0.01,0.70710678,-0.70710678,0.52555302,-0.85076085,0
19,0.0,2023.0,5.0,30.0,0.01,0.01,0.60876143,-0.79335334,0.52524787,-0.85094928,0
