TradingPeriod,IsProxyPriceFlag,Med$PerMWHr,Year,Month,Day,Avg$PerMWHr,PrevAvg$PerMWHr,PrevMed$PerMWHr,SinPeriod,CosPeriod,SinDate,CosDate
8,0.0,0.02,2023.0,5.0,23.0,0.02,0.01833333,0.02,0.8660254,0.5,0.62680875,-0.77917314
9,0.0,0.02,2023.0,5.0,23.0,0.02,0.02,0.02,0.92387953,0.38268343,0.62652928,-0.77939789
10,0.0,0.025,2023.0,5.0,23.0,0.68166667,0.02,0.02,0.96592583,0.25881905,0.62624972,-0.77962253
11,0.0,1.45,2023.0,5.0,23.0,3.03833333,0.68166667,0.025,0.99144486,0.13052619,0.62597009,-0.77984707
12,0.0,1.61,2023.0,5.0,23.0,3.00833333,3.03833333,1.45,1.0,0.0,0.62569037,-0.78007151
13,0.0,17.035,2023.0,5.0,23.0,13.11166667,3.00833333,1.61,0.99144486,-0.13052619,0.62541057,-0.78029585
14,0.0,19.685,2023.0,5.0,23.0,42.52333333,13.11166667,17.035,0.96592583,-0.25881905,0.6251307,-0.78052009
15,0.0,353.54,2023.0,5.0,23.0,437.20833333,42.52333333,19.685,0.92387953,-0.38268343,0.62485074,-0.78074423
16,0.0,478.455,2023.0,5.0,23.0,641.835,437.20833333,353.54,0.8660254,-0.5,0.6245707,-0.78096827
17,0.0,330.29,2023.0,5.0,23.0,507.09571429,641.835,478.455,0.79335334,-0.60876143,0.62429058,-0.78119221
18,0.0,151.24,2023.0,5.0,23.0,148.30833333,507.09571429,330.29,0.70710678,-0.70710678,0.62401038,-0.78141605
19,0.0,112.075,2023.0,5.0,23.0,105.85833333,148.30833333,151.24,0.60876143,-0.79335334,0.6237301,-0.78163979
20,0.0,71.82,2023.0,5.0,23.0,90.974,105.85833333,112.075,0.5,-0.8660254,0.62344975,-0.78186342
21,0.0,41.705,2023.0,5.0,23.0,39.58666667,90.974,71.82,0.38268343,-0.92387953,0.62316931,-0.78208696
22,0.0,52.85,2023.0,5.0,23.0,50.06,39.58666667,41.705,0.25881905,-0.96592583,0.62288879,-0.7823104
23,0.0,53.6,2023.0,5.0,23.0,53.846,50.06,52.85,0.13052619,-0.99144486,0.62260819,-0.78253373
25,0.0,15.36,2023.0,5.0,23.0,15.012,53.846,53.6,-0.13052619,-0.99144486,0.62204675,-0.7829801
26,0.0,19.04,2023.0,5.0,23.0,19.11571429,15.012,15.36,-0.25881905,-0.96592583,0.62176591,-0.78320314
27,0.0,18.97,2023.0,5.0,23.0,17.586,19.11571429,19.04,-0.38268343,-0.92387953,0.62148499,-0.78342607
28,0.0,11.79,2023.0,5.0,23.0,13.58666667,17.586,18.97,-0.5,-0.8660254,0.62120399,-0.7836489
29,0.0,9.78,2023.0,5.0,23.0,8.502,13.58666667,11.79,-0.60876143,-0.79335334,0.62092291,-0.78387163
30,0.0,7.825,2023.0,5.0,23.0,7.95166667,8.502,9.78,-0.70710678,-0.70710678,0.62064175,-0.78409427
31,0.0,2.56,2023.0,5.0,23.0,2.45,7.95166667,7.825,-0.79335334,-0.60876143,0.62036051,-0.7843168
32,0.0,2.595,2023.0,5.0,23.0,3.44,2.45,2.56,-0.8660254,-0.5,0.62007919,-0.78453922
33,0.0,2.6,2023.0,5.0,23.0,2.94857143,3.44,2.595,-0.92387953,-0.38268343,0.61979779,-0.78476155
34,0.0,2.7,2023.0,5.0,23.0,5.17142857,2.94857143,2.6,-0.96592583,-0.25881905,0.61951632,-0.78498378
35,0.0,11.895,2023.0,5.0,23.0,12.225,5.17142857,2.7,-0.99144486,-0.13052619,0.61923476,-0.78520591
36,0.0,19.725,2023.0,5.0,23.0,32.355,12.225,11.895,-1.0,-0.0,0.61895312,-0.78542793
37,0.0,19.71,2023.0,5.0,23.0,20.20714286,32.355,19.725,-0.99144486,0.13052619,0.6186714,-0.78564986
38,0.0,19.68,2023.0,5.0,23.0,19.688,20.20714286,19.71,-0.96592583,0.25881905,0.61838961,-0.78587168
39,0.0,19.63,2023.0,5.0,23.0,19.09428571,19.688,19.68,-0.92387953,0.38268343,0.61810773,-0.7860934
40,0.0,15.88,2023.0,5.0,23.0,16.39285714,19.09428571,19.63,-0.8660254,0.5,0.61782577,-0.78631502
41,0.0,11.97,2023.0,5.0,23.0,12.39571429,16.39285714,15.88,-0.79335334,0.60876143,0.61754374,-0.78653654
42,0.0,15.34,2023.0,5.0,23.0,14.01857143,12.39571429,11.97,-0.70710678,0.70710678,0.61726162,-0.78675796
43,0.0,15.53,2023.0,5.0,23.0,15.64857143,14.01857143,15.34,-0.60876143,0.79335334,0.61697943,-0.78697928
44,0.0,3.88,2023.0,5.0,23.0,4.77166667,15.64857143,15.53,-0.5,0.8660254,0.61669716,-0.78720049
45,0.0,2.49,2023.0,5.0,23.0,1.97142857,4.77166667,3.88,-0.38268343,0.92387953,0.6164148,-0.78742161
46,0.0,0.01,2023.0,5.0,23.0,0.144,1.97142857,2.49,-0.25881905,0.96592583,0.61613237,-0.78764262
47,0.0,0.01,2023.0,5.0,23.0,0.01,0.144,0.01,-0.13052619,0.99144486,0.61584986,-0.78786353
48,0.0,0.015,2023.0,5.0,23.0,0.015,0.01,0.01,-0.0,1.0,0.61556727,-0.78808435
1,0.0,0.02,2023.0,5.0,24.0,0.01666667,0.015,0.015,0.13052619,0.99144486,0.6152846,-0.78830506
2,0.0,0.02,2023.0,5.0,24.0,0.02,0.01666667,0.02,0.25881905,0.96592583,0.61500185,-0.78852566
3,0.0,0.02,2023.0,5.0,24.0,0.01833333,0.02,0.02,0.38268343,0.92387953,0.61471902,-0.78874617
4,0.0,0.0,2023.0,5.0,24.0,0.008,0.01833333,0.02,0.5,0.8660254,0.61443612,-0.78896658
5,0.0,0.0,2023.0,5.0,24.0,0.0,0.008,0.0,0.60876143,0.79335334,0.61415313,-0.78918688
6,0.0,0.01,2023.0,5.0,24.0,0.01,0.0,0.0,0.70710678,0.70710678,0.61387007,-0.78940708
7,0.0,0.02,2023.0,5.0,24.0,0.02,0.01,0.01,0.79335334,0.60876143,0.61358692,-0.78962718
8,0.0,0.02,2023.0,5.0,24.0,0.02,0.02,0.02,0.8660254,0.5,0.6133037,-0.78984718
9,0.0,0.02,2023.0,5.0,24.0,0.02,0.02,0.02,0.92387953,0.38268343,0.6130204,-0.79006708
10,0.0,0.02,2023.0,5.0,24.0,0.02166667,0.02,0.02,0.96592583,0.25881905,0.61273702,-0.79028688
11,0.0,0.025,2023.0,5.0,24.0,0.025,0.02166667,0.02,0.99144486,0.13052619,0.61245356,-0.79050657
12,0.0,0.03,2023.0,5.0,24.0,0.03,0.025,0.025,1.0,0.0,0.61217002,-0.79072617
13,0.0,5.72,2023.0,5.0,24.0,12.49,0.03,0.03,0.99144486,-0.13052619,0.6118864,-0.79094566
14,0.0,25.09,2023.0,5.0,24.0,26.545,12.49,5.72,0.96592583,-0.25881905,0.61160271,-0.79116505
15,0.0,25.5,2023.0,5.0,24.0,42.48,26.545,25.09,0.92387953,-0.38268343,0.61131893,-0.79138433
16,0.0,127.835,2023.0,5.0,24.0,126.39166667,42.48,25.5,0.8660254,-0.5,0.61103508,-0.79160352
17,0.0,200.78,2023.0,5.0,24.0,208.15,126.39166667,127.835,0.79335334,-0.60876143,0.61075115,-0.7918226
18,0.0,39.88,2023.0,5.0,24.0,40.96166667,208.15,200.78,0.70710678,-0.70710678,0.61046714,-0.79204159
19,0.0,42.82,2023.0,5.0,24.0,60.5575,40.96166667,39.88,0.60876143,-0.79335334,0.61018305,-0.79226047
20,0.0,16.27,2023.0,5.0,24.0,29.23333333,60.5575,42.82,0.5,-0.8660254,0.60989888,-0.79247925
21,0.0,5.12,2023.0,5.0,24.0,8.79285714,29.23333333,16.27,0.38268343,-0.92387953,0.60961464,-0.79269792
22,0.0,25.91,2023.0,5.0,24.0,35.36142857,8.79285714,5.12,0.25881905,-0.96592583,0.60933031,-0.7929165
23,0.0,29.41,2023.0,5.0,24.0,30.994,35.36142857,25.91,0.13052619,-0.99144486,0.60904591,-0.79313497
24,0.0,2.64,2023.0,5.0,24.0,3.84714286,30.994,29.41,0.0,-1.0,0.60876143,-0.79335334
25,0.0,2.615,2023.0,5.0,24.0,2.78333333,3.84714286,2.64,-0.13052619,-0.99144486,0.60847687,-0.79357161
26,0.0,2.55,2023.0,5.0,24.0,2.548,2.78333333,2.615,-0.25881905,-0.96592583,0.60819223,-0.79378978
27,0.0,2.545,2023.0,5.0,24.0,2.04,2.548,2.55,-0.38268343,-0.92387953,0.60790752,-0.79400784
28,0.0,0.5,2023.0,5.0,24.0,0.5,2.04,2.545,-0.5,-0.8660254,0.60762272,-0.7942258
29,0.0,1.515,2023.0,5.0,24.0,1.52,0.5,0.5,-0.60876143,-0.79335334,0.60733785,-0.79444366
30,0.0,0.445,2023.0,5.0,24.0,0.4575,1.52,1.515,-0.70710678,-0.70710678,0.6070529,-0.79466142
31,0.0,0.245,2023.0,5.0,24.0,0.3925,0.4575,0.445,-0.79335334,-0.60876143,0.60676787,-0.79487908
32,0.0,1.845,2023.0,5.0,24.0,1.895,0.3925,0.245,-0.8660254,-0.5,0.60648277,-0.79509663
33,0.0,6.45,2023.0,5.0,24.0,6.544,1.895,1.845,-0.92387953,-0.38268343,0.60619758,-0.79531408
34,0.0,0.34,2023.0,5.0,24.0,4.10571429,6.544,6.45,-0.96592583,-0.25881905,0.60591232,-0.79553143
35,0.0,18.425,2023.0,5.0,24.0,16.11833333,4.10571429,0.34,-0.99144486,-0.13052619,0.60562698,-0.79574868
36,0.0,25.53,2023.0,5.0,24.0,54.30857143,16.11833333,18.425,-1.0,-0.0,0.60534157,-0.79596582
37,0.0,25.53,2023.0,5.0,24.0,25.53,54.30857143,25.53,-0.99144486,0.13052619,0.60505607,-0.79618286
38,0.0,25.52,2023.0,5.0,24.0,25.504,25.53,25.53,-0.96592583,0.25881905,0.6047705,-0.7963998
39,0.0,25.465,2023.0,5.0,24.0,25.45833333,25.504,25.52,-0.92387953,0.38268343,0.60448485,-0.79661664
40,0.0,25.45,2023.0,5.0,24.0,25.43333333,25.45833333,25.465,-0.8660254,0.5,0.60419912,-0.79683338
41,0.0,25.4,2023.0,5.0,24.0,25.38,25.43333333,25.45,-0.79335334,0.60876143,0.60391331,-0.79705001
42,0.0,25.16,2023.0,5.0,24.0,25.18,25.38,25.4,-0.70710678,0.70710678,0.60362743,-0.79726654
43,0.0,25.09,2023.0,5.0,24.0,25.005,25.18,25.16,-0.60876143,0.79335334,0.60334146,-0.79748296
44,0.0,19.92,2023.0,5.0,24.0,17.75666667,25.005,25.09,-0.5,0.8660254,0.60305542,-0.79769929
45,0.0,4.19,2023.0,5.0,24.0,5.775,17.75666667,19.92,-0.38268343,0.92387953,0.60276931,-0.79791551
46,0.0,4.165,2023.0,5.0,24.0,5.77333333,5.775,4.19,-0.25881905,0.96592583,0.60248311,-0.79813163
47,0.0,5.98,2023.0,5.0,24.0,6.54833333,5.77333333,4.165,-0.13052619,0.99144486,0.60219684,-0.79834765
48,0.0,2.79,2023.0,5.0,24.0,2.352,6.54833333,5.98,-0.0,1.0,0.60191049,-0.79856356
1,0.0,2.655,2023.0,5.0,25.0,2.36166667,2.352,2.79,0.13052619,0.99144486,0.60162406,-0.79877937
2,0.0,2.6,2023.0,5.0,25.0,3.42833333,2.36166667,2.655,0.25881905,0.96592583,0.60133756,-0.79899508
3,0.0,0.51,2023.0,5.0,25.0,1.19666667,3.42833333,2.6,0.38268343,0.92387953,0.60105098,-0.79921069
4,0.0,0.51,2023.0,5.0,25.0,0.506,1.19666667,0.51,0.5,0.8660254,0.60076432,-0.79942619
5,0.0,0.02,2023.0,5.0,25.0,0.022,0.506,0.51,0.60876143,0.79335334,0.60047758,-0.79964159
6,0.0,0.02,2023.0,5.0,25.0,0.02,0.022,0.02,0.70710678,0.70710678,0.60019077,-0.79985689
7,0.0,0.02,2023.0,5.0,25.0,0.02,0.02,0.02,0.79335334,0.60876143,0.59990388,-0.80007208
8,0.0,0.02,2023.0,5.0,25.0,0.02,0.02,0.02,0.8660254,0.5,0.59961691,-0.80028717
9,0.0,0.02,2023.0,5.0,25.0,0.65833333,0.02,0.02,0.92387953,0.38268343,0.59932986,-0.80050216
10,0.0,5.05,2023.0,5.0,25.0,5.18,0.65833333,0.02,0.96592583,0.25881905,0.59904274,-0.80071705
11,0.0,14.755,2023.0,5.0,25.0,12.90333333,5.18,5.05,0.99144486,0.13052619,0.59875554,-0.80093183
12,0.0,14.835,2023.0,5.0,25.0,13.92833333,12.90333333,14.755,1.0,0.0,0.59846827,-0.80114651
13,0.0,16.885,2023.0,5.0,25.0,14.30166667,13.92833333,14.835,0.99144486,-0.13052619,0.59818091,-0.80136109
14,0.0,17.31,2023.0,5.0,25.0,27.80833333,14.30166667,16.885,0.96592583,-0.25881905,0.59789348,-0.80157556
15,0.0,81.1,2023.0,5.0,25.0,79.00142857,27.80833333,17.31,0.92387953,-0.38268343,0.59760598,-0.80178993
16,0.0,677.48,2023.0,5.0,25.0,592.408,79.00142857,81.1,0.8660254,-0.5,0.59731839,-0.8020042
17,0.0,403.07,2023.0,5.0,25.0,387.48333333,592.408,677.48,0.79335334,-0.60876143,0.59703073,-0.80221836
18,0.0,133.61,2023.0,5.0,25.0,135.28,387.48333333,403.07,0.70710678,-0.70710678,0.596743,-0.80243243
19,0.0,97.67,2023.0,5.0,25.0,100.758,135.28,133.61,0.60876143,-0.79335334,0.59645518,-0.80264638
20,0.0,29.06,2023.0,5.0,25.0,37.54666667,100.758,97.67,0.5,-0.8660254,0.59616729,-0.80286024
21,0.0,9.22,2023.0,5.0,25.0,9.22285714,37.54666667,29.06,0.38268343,-0.92387953,0.59587932,-0.80307399
22,0.0,9.08,2023.0,5.0,25.0,9.105,9.22285714,9.22,0.25881905,-0.96592583,0.59559128,-0.80328764
23,0.0,9.03,2023.0,5.0,25.0,9.03,9.105,9.08,0.13052619,-0.99144486,0.59530316,-0.80350118
26,0.0,5.545,2023.0,5.0,25.0,6.1,9.03,9.03,-0.25881905,-0.96592583,0.59443834,-0.8041412
27,0.0,5.66,2023.0,5.0,25.0,5.61666667,6.1,5.545,-0.38268343,-0.92387953,0.59414991,-0.80435433
28,0.0,4.65,2023.0,5.0,25.0,3.7175,5.61666667,5.66,-0.5,-0.8660254,0.59386141,-0.80456736
29,0.0,5.13,2023.0,5.0,25.0,5.09,3.7175,4.65,-0.60876143,-0.79335334,0.59357283,-0.80478028
30,0.0,5.13,2023.0,5.0,25.0,4.062,5.09,5.13,-0.70710678,-0.70710678,0.59328417,-0.8049931
31,0.0,6.97,2023.0,5.0,25.0,6.97,4.062,5.13,-0.79335334,-0.60876143,0.59299544,-0.80520582
32,0.0,7.33,2023.0,5.0,25.0,7.31333333,6.97,6.97,-0.8660254,-0.5,0.59270663,-0.80541843
33,0.0,7.31,2023.0,5.0,25.0,7.2575,7.31333333,7.33,-0.92387953,-0.38268343,0.59241775,-0.80563094
34,0.0,8.99,2023.0,5.0,25.0,8.42428571,7.2575,7.31,-0.96592583,-0.25881905,0.59212878,-0.80584335
35,0.0,9.13,2023.0,5.0,25.0,10.49333333,8.42428571,8.99,-0.99144486,-0.13052619,0.59183975,-0.80605565
36,0.0,92.94,2023.0,5.0,25.0,82.80166667,10.49333333,9.13,-1.0,-0.0,0.59155063,-0.80626785
37,0.0,93.0,2023.0,5.0,25.0,95.71,82.80166667,92.94,-0.99144486,0.13052619,0.59126144,-0.80647995
38,0.0,53.915,2023.0,5.0,25.0,56.15333333,95.71,93.0,-0.96592583,0.25881905,0.59097218,-0.80669194
39,0.0,17.27,2023.0,5.0,25.0,17.282,56.15333333,53.915,-0.92387953,0.38268343,0.59068284,-0.80690383
40,0.0,16.23,2023.0,5.0,25.0,15.62,17.282,17.27,-0.8660254,0.5,0.59039342,-0.80711561
41,0.0,17.15,2023.0,5.0,25.0,17.165,15.62,16.23,-0.79335334,0.60876143,0.59010393,-0.80732729
42,0.0,15.895,2023.0,5.0,25.0,14.19666667,17.165,17.15,-0.70710678,0.70710678,0.58981436,-0.80753887
43,0.0,16.87,2023.0,5.0,25.0,15.49857143,14.19666667,15.895,-0.60876143,0.79335334,0.58952471,-0.80775034
44,0.0,12.245,2023.0,5.0,25.0,11.98,15.49857143,16.87,-0.5,0.8660254,0.58923499,-0.80796171
45,0.0,2.195,2023.0,5.0,25.0,3.51,11.98,12.245,-0.38268343,0.92387953,0.5889452,-0.80817297
46,0.0,1.32,2023.0,5.0,25.0,2.30666667,3.51,2.195,-0.25881905,0.96592583,0.58865532,-0.80838414
47,0.0,0.25,2023.0,5.0,25.0,0.25166667,2.30666667,1.32,-0.13052619,0.99144486,0.58836538,-0.80859519
48,0.0,0.01,2023.0,5.0,25.0,0.015,0.25166667,0.25,-0.0,1.0,0.58807535,-0.80880615
1,0.0,0.01,2023.0,5.0,26.0,0.01,0.015,0.01,0.13052619,0.99144486,0.58778525,-0.80901699
2,0.0,0.01,2023.0,5.0,26.0,0.01333333,0.01,0.01,0.25881905,0.96592583,0.58749508,-0.80922774
3,0.0,0.01,2023.0,5.0,26.0,0.01,0.01333333,0.01,0.38268343,0.92387953,0.58720483,-0.80943838
4,0.0,0.01,2023.0,5.0,26.0,0.00833333,0.01,0.01,0.5,0.8660254,0.5869145,-0.80964892
5,0.0,0.0,2023.0,5.0,26.0,0.0,0.00833333,0.01,0.60876143,0.79335334,0.5866241,-0.80985935
6,0.0,0.0,2023.0,5.0,26.0,0.0,0.0,0.0,0.70710678,0.70710678,0.58633362,-0.81006968
7,0.0,0.0,2023.0,5.0,26.0,0.0,0.0,0.0,0.79335334,0.60876143,0.58604307,-0.8102799
8,0.0,0.0,2023.0,5.0,26.0,0.0,0.0,0.0,0.8660254,0.5,0.58575244,-0.81049002
9,0.0,0.0,2023.0,5.0,26.0,0.0,0.0,0.0,0.92387953,0.38268343,0.58546174,-0.81070004
10,0.0,0.01,2023.0,5.0,26.0,0.00666667,0.0,0.0,0.96592583,0.25881905,0.58517096,-0.81090995
11,0.0,0.005,2023.0,5.0,26.0,0.005,0.00666667,0.01,0.99144486,0.13052619,0.58488011,-0.81111976
12,0.0,0.01,2023.0,5.0,26.0,0.01,0.005,0.005,1.0,0.0,0.58458918,-0.81132946
13,0.0,0.015,2023.0,5.0,26.0,0.13333333,0.01,0.01,0.99144486,-0.13052619,0.58429817,-0.81153906
14,0.0,0.46,2023.0,5.0,26.0,3.12714286,0.13333333,0.015,0.96592583,-0.25881905,0.58400709,-0.81174855
15,0.0,9.26,2023.0,5.0,26.0,8.56285714,3.12714286,0.46,0.92387953,-0.38268343,0.58371594,-0.81195794
16,0.0,97.27,2023.0,5.0,26.0,95.88285714,8.56285714,9.26,0.8660254,-0.5,0.58342471,-0.81216723
17,0.0,94.5,2023.0,5.0,26.0,103.4225,95.88285714,97.27,0.79335334,-0.60876143,0.58313341,-0.81237641
18,0.0,9.265,2023.0,5.0,26.0,9.68666667,103.4225,94.5,0.70710678,-0.70710678,0.58284203,-0.81258549
19,0.0,9.26,2023.0,5.0,26.0,9.24285714,9.68666667,9.265,0.60876143,-0.79335334,0.58255057,-0.81279446
20,0.0,9.18,2023.0,5.0,26.0,9.17857143,9.24285714,9.26,0.5,-0.8660254,0.58225904,-0.81300333
21,0.0,9.15,2023.0,5.0,26.0,8.512,9.17857143,9.18,0.38268343,-0.92387953,0.58196744,-0.81321209
22,0.0,5.86,2023.0,5.0,26.0,6.22,8.512,9.15,0.25881905,-0.96592583,0.58167576,-0.81342075
23,0.0,4.05,2023.0,5.0,26.0,4.585,6.22,5.86,0.13052619,-0.99144486,0.58138401,-0.8136293
24,0.0,0.48,2023.0,5.0,26.0,0.79333333,4.585,4.05,0.0,-1.0,0.58109218,-0.81383775
25,0.0,2.49,2023.0,5.0,26.0,2.87666667,0.79333333,0.48,-0.13052619,-0.99144486,0.58080027,-0.81404609
26,0.0,2.23,2023.0,5.0,26.0,1.87333333,2.87666667,2.49,-0.25881905,-0.96592583,0.5805083,-0.81425433
27,0.0,2.275,2023.0,5.0,26.0,1.885,1.87333333,2.23,-0.38268343,-0.92387953,0.58021624,-0.81446247
28,0.0,2.25,2023.0,5.0,26.0,2.545,1.885,2.275,-0.5,-0.8660254,0.57992412,-0.8146705
29,0.0,0.03,2023.0,5.0,26.0,0.10333333,2.545,2.25,-0.60876143,-0.79335334,0.57963191,-0.81487842
30,0.0,0.03,2023.0,5.0,26.0,0.05625,0.10333333,0.03,-0.70710678,-0.70710678,0.57933964,-0.81508624
31,0.0,0.03,2023.0,5.0,26.0,0.07833333,0.05625,0.03,-0.79335334,-0.60876143,0.57904729,-0.81529396
32,0.0,0.03,2023.0,5.0,26.0,0.235,0.07833333,0.03,-0.8660254,-0.5,0.57875486,-0.81550157
33,0.0,1.0,2023.0,5.0,26.0,2.27571429,0.235,0.03,-0.92387953,-0.38268343,0.57846236,-0.81570908
34,0.0,2.54,2023.0,5.0,26.0,5.13285714,2.27571429,1.0,-0.96592583,-0.25881905,0.57816979,-0.81591648
35,0.0,9.155,2023.0,5.0,26.0,8.61666667,5.13285714,2.54,-0.99144486,-0.13052619,0.57787714,-0.81612377
36,0.0,9.21,2023.0,5.0,26.0,9.656,8.61666667,9.155,-1.0,-0.0,0.57758441,-0.81633097
37,0.0,9.2,2023.0,5.0,26.0,9.19,9.656,9.21,-0.99144486,0.13052619,0.57729162,-0.81653805
38,0.0,9.365,2023.0,5.0,26.0,9.645,9.19,9.2,-0.96592583,0.25881905,0.57699874,-0.81674503
39,0.0,8.96,2023.0,5.0,26.0,9.045,9.645,9.365,-0.92387953,0.38268343,0.5767058,-0.81695191
40,0.0,8.9,2023.0,5.0,26.0,8.98666667,9.045,8.96,-0.8660254,0.5,0.57641278,-0.81715868
41,0.0,8.88,2023.0,5.0,26.0,8.95833333,8.98666667,8.9,-0.79335334,0.60876143,0.57611969,-0.81736535
42,0.0,5.71,2023.0,5.0,26.0,5.74714286,8.95833333,8.88,-0.70710678,0.70710678,0.57582652,-0.81757191
43,0.0,9.085,2023.0,5.0,26.0,7.45333333,5.74714286,5.71,-0.60876143,0.79335334,0.57553327,-0.81777836
44,0.0,1.38,2023.0,5.0,26.0,1.79833333,7.45333333,9.085,-0.5,0.8660254,0.57523996,-0.81798471
45,0.0,0.02,2023.0,5.0,26.0,0.09166667,1.79833333,1.38,-0.38268343,0.92387953,0.57494657,-0.81819096
46,0.0,0.24,2023.0,5.0,26.0,0.535,0.09166667,0.02,-0.25881905,0.96592583,0.5746531,-0.8183971
47,0.0,2.4,2023.0,5.0,26.0,3.75333333,0.535,0.24,-0.13052619,0.99144486,0.57435957,-0.81860313
48,0.0,0.265,2023.0,5.0,26.0,0.49666667,3.75333333,2.4,-0.0,1.0,0.57406595,-0.81880906
1,0.0,0.31,2023.0,5.0,27.0,0.895,0.49666667,0.265,0.13052619,0.99144486,0.57377227,-0.81901489
2,0.0,0.015,2023.0,5.0,27.0,0.045,0.895,0.31,0.25881905,0.96592583,0.57347851,-0.81922061
3,0.0,0.01,2023.0,5.0,27.0,0.01333333,0.045,0.015,0.38268343,0.92387953,0.57318467,-0.81942622
4,0.0,0.01,2023.0,5.0,27.0,0.01,0.01333333,0.01,0.5,0.8660254,0.57289077,-0.81963173
5,0.0,0.01,2023.0,5.0,27.0,0.01,0.01,0.01,0.60876143,0.79335334,0.57259679,-0.81983713
6,0.0,0.005,2023.0,5.0,27.0,0.005,0.01,0.01,0.70710678,0.70710678,0.57230273,-0.82004243
7,0.0,0.0,2023.0,5.0,27.0,0.0,0.005,0.005,0.79335334,0.60876143,0.5720086,-0.82024762
8,0.0,0.0,2023.0,5.0,27.0,0.0,0.0,0.0,0.8660254,0.5,0.5717144,-0.82045271
9,0.0,0.0,2023.0,5.0,27.0,0.0,0.0,0.0,0.92387953,0.38268343,0.57142013,-0.82065769
10,0.0,0.0,2023.0,5.0,27.0,0.00166667,0.0,0.0,0.96592583,0.25881905,0.57112578,-0.82086256
11,0.0,0.01,2023.0,5.0,27.0,0.01,0.00166667,0.0,0.99144486,0.13052619,0.57083136,-0.82106733
12,0.0,0.01,2023.0,5.0,27.0,0.01,0.01,0.01,1.0,0.0,0.57053686,-0.82127199
13,0.0,0.01,2023.0,5.0,27.0,0.01,0.01,0.01,0.99144486,-0.13052619,0.57024229,-0.82147655
14,0.0,0.01,2023.0,5.0,27.0,0.01,0.01,0.01,0.96592583,-0.25881905,0.56994765,-0.82168101
15,0.0,0.01,2023.0,5.0,27.0,0.01166667,0.01,0.01,0.92387953,-0.38268343,0.56965293,-0.82188535
16,0.0,0.03,2023.0,5.0,27.0,0.02666667,0.01166667,0.01,0.8660254,-0.5,0.56935815,-0.82208959
17,0.0,0.03,2023.0,5.0,27.0,0.03,0.02666667,0.03,0.79335334,-0.60876143,0.56906328,-0.82229373
18,0.0,0.48,2023.0,5.0,27.0,0.74,0.03,0.03,0.70710678,-0.70710678,0.56876835,-0.82249776
19,0.0,3.805,2023.0,5.0,27.0,3.78333333,0.74,0.48,0.60876143,-0.79335334,0.56847334,-0.82270168
20,0.0,5.1,2023.0,5.0,27.0,3.91666667,3.78333333,3.805,0.5,-0.8660254,0.56817826,-0.8229055
21,0.0,2.48,2023.0,5.0,27.0,2.685,3.91666667,5.1,0.38268343,-0.92387953,0.5678831,-0.82310921
22,0.0,0.46,2023.0,5.0,27.0,1.13333333,2.685,2.48,0.25881905,-0.96592583,0.56758788,-0.82331282
23,0.0,0.455,2023.0,5.0,27.0,0.38666667,1.13333333,0.46,0.13052619,-0.99144486,0.56729258,-0.82351632
24,0.0,0.025,2023.0,5.0,27.0,0.095,0.38666667,0.455,0.0,-1.0,0.5669972,-0.82371972
25,0.0,0.02,2023.0,5.0,27.0,0.02,0.095,0.025,-0.13052619,-0.99144486,0.56670176,-0.82392301
26,0.0,0.02,2023.0,5.0,27.0,0.02,0.02,0.02,-0.25881905,-0.96592583,0.56640624,-0.82412619
27,0.0,0.02,2023.0,5.0,27.0,0.01833333,0.02,0.02,-0.38268343,-0.92387953,0.56611064,-0.82432927
28,0.0,0.01,2023.0,5.0,27.0,0.01333333,0.01833333,0.02,-0.5,-0.8660254,0.56581498,-0.82453224
29,0.0,0.02,2023.0,5.0,27.0,0.01833333,0.01333333,0.01,-0.60876143,-0.79335334,0.56551924,-0.8247351
30,0.0,0.01,2023.0,5.0,27.0,0.01333333,0.01833333,0.02,-0.70710678,-0.70710678,0.56522343,-0.82493786
31,0.0,0.02,2023.0,5.0,27.0,0.02,0.01333333,0.01,-0.79335334,-0.60876143,0.56492755,-0.82514051
32,0.0,0.02,2023.0,5.0,27.0,0.02,0.02,0.02,-0.8660254,-0.5,0.56463159,-0.82534306
33,0.0,1.03,2023.0,5.0,27.0,1.605,0.02,0.02,-0.92387953,-0.38268343,0.56433556,-0.8255455
34,0.0,4.16,2023.0,5.0,27.0,4.81166667,1.605,1.03,-0.96592583,-0.25881905,0.56403946,-0.82574783
35,0.0,9.18,2023.0,5.0,27.0,9.79166667,4.81166667,4.16,-0.99144486,-0.13052619,0.56374329,-0.82595006
36,0.0,16.82,2023.0,5.0,27.0,16.84,9.79166667,9.18,-1.0,-0.0,0.56344704,-0.82615218
37,0.0,16.625,2023.0,5.0,27.0,16.51833333,16.84,16.82,-0.99144486,0.13052619,0.56315072,-0.8263542
38,0.0,11.225,2023.0,5.0,27.0,12.36333333,16.51833333,16.625,-0.96592583,0.25881905,0.56285433,-0.82655611
39,0.0,6.9,2023.0,5.0,27.0,7.56714286,12.36333333,11.225,-0.92387953,0.38268343,0.56255787,-0.82675791
40,0.0,5.65,2023.0,5.0,27.0,4.62285714,7.56714286,6.9,-0.8660254,0.5,0.56226133,-0.82695961
