TradingPeriod,IsProxyPriceFlag,Year,Month,Day,PrevAvg$PerMWHr,PrevMed$PerMWHr,SinPeriod,CosPeriod,SinDate,CosDate,Anomaly
22,0.0,2023.0,8.0,16.0,123.59571429,121.82,0.25881905,-0.96592583,-0.71090037,-0.70329273,0
23,0.0,2023.0,8.0,16.0,145.63714286,142.9,0.13052619,-0.99144486,-0.71115255,-0.70303774,0
24,0.0,2023.0,8.0,16.0,140.24571429,143.91,0.0,-1.0,-0.71140463,-0.70278265,0
25,0.0,2023.0,8.0,16.0,165.44714286,160.07,-0.13052619,-0.99144486,-0.71165662,-0.70252747,0
26,0.0,2023.0,8.0,16.0,197.52833333,187.705,-0.25881905,-0.96592583,-0.71190852,-0.70227221,0
27,0.0,2023.0,8.0,16.0,200.205,212.655,-0.38268343,-0.92387953,-0.71216033,-0.70201685,0
28,0.0,2023.0,8.0,16.0,244.04,238.015,-0.5,-0.8660254,-0.71241205,-0.7017614,0
29,0.0,2023.0,8.0,16.0,167.562,166.37,-0.60876143,-0.79335334,-0.71266368,-0.70150587,0
30,0.0,2023.0,8.0,16.0,142.58166667,141.905,-0.70710678,-0.70710678,-0.71291521,-0.70125024,0
31,0.0,2023.0,8.0,16.0,141.48,141.02,-0.79335334,-0.60876143,-0.71316666,-0.70099452,0
32,0.0,2023.0,8.0,16.0,164.504,171.19,-0.8660254,-0.5,-0.71341801,-0.70073872,0
33,0.0,2023.0,8.0,16.0,151.34857143,157.23,-0.92387953,-0.38268343,-0.71366927,-0.70048282,0
34,0.0,2023.0,8.0,16.0,154.9,157.23,-0.96592583,-0.25881905,-0.71392043,-0.70022683,0
35,0.0,2023.0,8.0,16.0,132.38142857,135.17,-0.99144486,-0.13052619,-0.71417151,-0.69997075,0
36,0.0,2023.0,8.0,16.0,110.46571429,104.88,-1.0,-0.0,-0.71442249,-0.69971458,0
37,0.0,2023.0,8.0,16.0,151.23,155.83,-0.99144486,0.13052619,-0.71467339,-0.69945833,0
38,0.0,2023.0,8.0,16.0,146.98,146.81,-0.96592583,0.25881905,-0.71492419,-0.69920198,0
39,0.0,2023.0,8.0,16.0,149.93166667,150.77,-0.92387953,0.38268343,-0.71517489,-0.69894554,0
40,0.0,2023.0,8.0,16.0,145.40166667,144.875,-0.8660254,0.5,-0.71542551,-0.69868901,0
41,0.0,2023.0,8.0,16.0,139.30833333,144.015,-0.79335334,0.60876143,-0.71567604,-0.6984324,0
42,0.0,2023.0,8.0,16.0,125.62333333,125.865,-0.70710678,0.70710678,-0.71592647,-0.69817569,0
43,0.0,2023.0,8.0,16.0,148.124,157.5,-0.60876143,0.79335334,-0.71617681,-0.69791889,0
44,0.0,2023.0,8.0,16.0,142.77833333,147.62,-0.5,0.8660254,-0.71642706,-0.69766201,0
45,0.0,2023.0,8.0,16.0,155.39285714,161.77,-0.38268343,0.92387953,-0.71667721,-0.69740503,0
46,0.0,2023.0,8.0,16.0,153.04571429,162.08,-0.25881905,0.96592583,-0.71692728,-0.69714796,0
47,0.0,2023.0,8.0,16.0,150.25428571,144.07,-0.13052619,0.99144486,-0.71717725,-0.69689081,0
48,0.0,2023.0,8.0,16.0,146.96166667,154.385,-0.0,1.0,-0.71742713,-0.69663356,0
1,0.0,2023.0,8.0,17.0,133.17571429,138.41,0.13052619,0.99144486,-0.71767691,-0.69637623,0
2,0.0,2023.0,8.0,17.0,138.12428571,124.41,0.25881905,0.96592583,-0.71792661,-0.6961188,0
3,0.0,2023.0,8.0,17.0,137.35285714,130.01,0.38268343,0.92387953,-0.71817621,-0.69586129,0
4,0.0,2023.0,8.0,17.0,121.8525,122.325,0.5,0.8660254,-0.71842572,-0.69560368,0
5,0.0,2023.0,8.0,17.0,149.606,130.03,0.60876143,0.79335334,-0.71867514,-0.69534599,0
6,0.0,2023.0,8.0,17.0,119.37666667,116.98,0.70710678,0.70710678,-0.71892446,-0.69508821,0
7,0.0,2023.0,8.0,17.0,115.77,115.77,0.79335334,0.60876143,-0.7191737,-0.69483033,0
8,0.0,2023.0,8.0,17.0,86.93714286,81.45,0.8660254,0.5,-0.71942284,-0.69457237,0
9,0.0,2023.0,8.0,17.0,111.442,116.02,0.92387953,0.38268343,-0.71967188,-0.69431432,0
10,0.0,2023.0,8.0,17.0,117.88,119.51,0.96592583,0.25881905,-0.71992084,-0.69405618,0
11,0.0,2023.0,8.0,17.0,131.14571429,124.16,0.99144486,0.13052619,-0.7201697,-0.69379795,0
12,0.0,2023.0,8.0,17.0,98.88285714,107.14,1.0,0.0,-0.72041847,-0.69353963,0
13,0.0,2023.0,8.0,17.0,124.50285714,116.57,0.99144486,-0.13052619,-0.72066715,-0.69328123,0
14,0.0,2023.0,8.0,17.0,129.70666667,152.465,0.96592583,-0.25881905,-0.72091573,-0.69302273,0
15,0.0,2023.0,8.0,17.0,129.41714286,137.21,0.92387953,-0.38268343,-0.72116423,-0.69276414,0
16,0.0,2023.0,8.0,17.0,134.52285714,138.84,0.8660254,-0.5,-0.72141263,-0.69250547,0
17,0.0,2023.0,8.0,17.0,133.53833333,134.95,0.79335334,-0.60876143,-0.72166093,-0.6922467,0
18,0.0,2023.0,8.0,17.0,134.69166667,139.885,0.70710678,-0.70710678,-0.72190915,-0.69198785,0
19,0.0,2023.0,8.0,17.0,117.88166667,119.91,0.60876143,-0.79335334,-0.72215727,-0.69172891,0
20,0.0,2023.0,8.0,17.0,106.105,100.655,0.5,-0.8660254,-0.72240529,-0.69146988,0
21,0.0,2023.0,8.0,17.0,107.49571429,109.47,0.38268343,-0.92387953,-0.72265323,-0.69121076,0
22,0.0,2023.0,8.0,17.0,103.22428571,109.53,0.25881905,-0.96592583,-0.72290107,-0.69095155,0
23,0.0,2023.0,8.0,17.0,113.94,116.025,0.13052619,-0.99144486,-0.72314882,-0.69069225,0
24,0.0,2023.0,8.0,17.0,94.26,95.775,0.0,-1.0,-0.72339648,-0.69043286,0
25,0.0,2023.0,8.0,17.0,109.65,109.04,-0.13052619,-0.99144486,-0.72364404,-0.69017339,0
26,0.0,2023.0,8.0,17.0,110.39857143,113.34,-0.25881905,-0.96592583,-0.72389151,-0.68991382,0
27,0.0,2023.0,8.0,17.0,106.11666667,106.765,-0.38268343,-0.92387953,-0.72413888,-0.68965417,0
28,0.0,2023.0,8.0,17.0,108.99333333,108.03,-0.5,-0.8660254,-0.72438617,-0.68939443,0
29,0.0,2023.0,8.0,17.0,106.835,107.005,-0.60876143,-0.79335334,-0.72463336,-0.6891346,0
30,0.0,2023.0,8.0,17.0,104.43,103.845,-0.70710678,-0.70710678,-0.72488046,-0.68887468,0
31,0.0,2023.0,8.0,17.0,101.485,101.485,-0.79335334,-0.60876143,-0.72512746,-0.68861467,0
32,0.0,2023.0,8.0,17.0,103.74666667,104.16,-0.8660254,-0.5,-0.72537437,-0.68835458,0
33,0.0,2023.0,8.0,17.0,104.48,104.335,-0.92387953,-0.38268343,-0.72562119,-0.68809439,0
34,0.0,2023.0,8.0,17.0,108.61428571,106.84,-0.96592583,-0.25881905,-0.72586791,-0.68783412,0
35,0.0,2023.0,8.0,17.0,106.37857143,105.58,-0.99144486,-0.13052619,-0.72611454,-0.68757376,0
36,0.0,2023.0,8.0,17.0,106.52714286,101.48,-1.0,-0.0,-0.72636108,-0.68731331,0
37,0.0,2023.0,8.0,17.0,117.55,125.39,-0.99144486,0.13052619,-0.72660752,-0.68705277,0
38,0.0,2023.0,8.0,17.0,128.48,130.685,-0.96592583,0.25881905,-0.72685388,-0.68679214,0
39,0.0,2023.0,8.0,17.0,134.15,132.88,-0.92387953,0.38268343,-0.72710013,-0.68653143,0
40,0.0,2023.0,8.0,17.0,132.082,131.42,-0.8660254,0.5,-0.7273463,-0.68627062,0
41,0.0,2023.0,8.0,17.0,132.24166667,131.245,-0.79335334,0.60876143,-0.72759237,-0.68600973,0
42,0.0,2023.0,8.0,17.0,131.85333333,129.615,-0.70710678,0.70710678,-0.72783834,-0.68574875,0
43,0.0,2023.0,8.0,17.0,157.24333333,160.03,-0.60876143,0.79335334,-0.72808422,-0.68548768,0
44,0.0,2023.0,8.0,17.0,167.69166667,167.345,-0.5,0.8660254,-0.72833001,-0.68522652,0
45,0.0,2023.0,8.0,17.0,160.06166667,163.33,-0.38268343,0.92387953,-0.72857571,-0.68496528,0
46,0.0,2023.0,8.0,17.0,143.97428571,146.04,-0.25881905,0.96592583,-0.72882131,-0.68470395,0
47,0.0,2023.0,8.0,17.0,141.68857143,142.47,-0.13052619,0.99144486,-0.72906682,-0.68444253,0
48,0.0,2023.0,8.0,17.0,139.20714286,142.48,-0.0,1.0,-0.72931223,-0.68418102,0
1,0.0,2023.0,8.0,18.0,120.98571429,121.79,0.13052619,0.99144486,-0.72955755,-0.68391942,0
2,0.0,2023.0,8.0,18.0,116.94,110.14,0.25881905,0.96592583,-0.72980278,-0.68365774,0
3,0.0,2023.0,8.0,18.0,139.56285714,130.55,0.38268343,0.92387953,-0.73004791,-0.68339596,0
4,0.0,2023.0,8.0,18.0,127.82166667,126.355,0.5,0.8660254,-0.73029295,-0.6831341,0
5,0.0,2023.0,8.0,18.0,141.98666667,139.41,0.60876143,0.79335334,-0.7305379,-0.68287216,0
6,0.0,2023.0,8.0,18.0,132.996,131.09,0.70710678,0.70710678,-0.73078275,-0.68261012,0
7,0.0,2023.0,8.0,18.0,125.18,123.355,0.79335334,0.60876143,-0.73102751,-0.682348,0
8,0.0,2023.0,8.0,18.0,128.89333333,129.25,0.8660254,0.5,-0.73127217,-0.68208578,0
9,0.0,2023.0,8.0,18.0,125.78333333,125.43,0.92387953,0.38268343,-0.73151674,-0.68182348,0
10,0.0,2023.0,8.0,18.0,131.9,131.075,0.96592583,0.25881905,-0.73176121,-0.6815611,0
11,0.0,2023.0,8.0,18.0,125.78857143,127.69,0.99144486,0.13052619,-0.73200559,-0.68129862,0
12,0.0,2023.0,8.0,18.0,117.72666667,116.91,1.0,0.0,-0.73224988,-0.68103606,0
13,0.0,2023.0,8.0,18.0,119.91142857,122.85,0.99144486,-0.13052619,-0.73249407,-0.68077341,0
14,0.0,2023.0,8.0,18.0,124.35285714,125.49,0.96592583,-0.25881905,-0.73273817,-0.68051067,0
15,0.0,2023.0,8.0,18.0,104.20571429,101.72,0.92387953,-0.38268343,-0.73298217,-0.68024785,0
16,0.0,2023.0,8.0,18.0,98.83428571,107.29,0.8660254,-0.5,-0.73322608,-0.67998493,0
17,0.0,2023.0,8.0,18.0,114.55,112.34,0.79335334,-0.60876143,-0.7334699,-0.67972193,0
18,0.0,2023.0,8.0,18.0,123.28666667,122.54,0.70710678,-0.70710678,-0.73371362,-0.67945885,0
19,0.0,2023.0,8.0,18.0,117.578,118.94,0.60876143,-0.79335334,-0.73395725,-0.67919567,0
20,0.0,2023.0,8.0,18.0,127.53166667,126.365,0.5,-0.8660254,-0.73420078,-0.67893241,0
21,0.0,2023.0,8.0,18.0,130.21833333,129.06,0.38268343,-0.92387953,-0.73444422,-0.67866906,0
22,0.0,2023.0,8.0,18.0,139.83833333,127.35,0.25881905,-0.96592583,-0.73468756,-0.67840562,0
23,0.0,2023.0,8.0,18.0,104.38833333,101.775,0.13052619,-0.99144486,-0.73493081,-0.6781421,0
24,0.0,2023.0,8.0,18.0,104.26,104.355,0.0,-1.0,-0.73517396,-0.67787849,0
25,0.0,2023.0,8.0,18.0,103.42166667,102.835,-0.13052619,-0.99144486,-0.73541702,-0.67761479,0
26,0.0,2023.0,8.0,18.0,104.64666667,104.92,-0.25881905,-0.96592583,-0.73565999,-0.677351,0
27,0.0,2023.0,8.0,18.0,99.86833333,99.29,-0.38268343,-0.92387953,-0.73590286,-0.67708713,0
28,0.0,2023.0,8.0,18.0,102.50333333,103.305,-0.5,-0.8660254,-0.73614563,-0.67682317,0
29,0.0,2023.0,8.0,18.0,105.86,104.09,-0.60876143,-0.79335334,-0.73638832,-0.67655912,0
30,0.0,2023.0,8.0,18.0,104.78,104.245,-0.70710678,-0.70710678,-0.7366309,-0.67629499,0
31,0.0,2023.0,8.0,18.0,104.994,104.69,-0.79335334,-0.60876143,-0.73687339,-0.67603077,0
32,0.0,2023.0,8.0,18.0,104.46666667,104.08,-0.8660254,-0.5,-0.73711579,-0.67576646,0
33,0.0,2023.0,8.0,18.0,112.08,112.26,-0.92387953,-0.38268343,-0.73735809,-0.67550207,0
34,0.0,2023.0,8.0,18.0,113.665,113.935,-0.96592583,-0.25881905,-0.7376003,-0.67523758,0
35,0.0,2023.0,8.0,18.0,105.11833333,103.415,-0.99144486,-0.13052619,-0.73784241,-0.67497302,0
36,0.0,2023.0,8.0,18.0,111.04333333,104.845,-1.0,-0.0,-0.73808443,-0.67470836,0
37,0.0,2023.0,8.0,18.0,97.93,99.535,-0.99144486,0.13052619,-0.73832635,-0.67444362,0
38,0.0,2023.0,8.0,18.0,103.62142857,102.33,-0.96592583,0.25881905,-0.73856818,-0.67417879,0
39,0.0,2023.0,8.0,18.0,101.995,101.34,-0.92387953,0.38268343,-0.73880991,-0.67391387,0
40,0.0,2023.0,8.0,18.0,97.20666667,99.275,-0.8660254,0.5,-0.73905155,-0.67364887,0
41,0.0,2023.0,8.0,18.0,101.00333333,100.255,-0.79335334,0.60876143,-0.73929309,-0.67338378,0
42,0.0,2023.0,8.0,18.0,107.97166667,110.385,-0.70710678,0.70710678,-0.73953454,-0.67311861,0
43,0.0,2023.0,8.0,18.0,139.03,133.165,-0.60876143,0.79335334,-0.7397759,-0.67285335,0
44,0.0,2023.0,8.0,18.0,154.71833333,150.275,-0.5,0.8660254,-0.74001715,-0.672588,0
45,0.0,2023.0,8.0,18.0,124.29333333,124.135,-0.38268343,0.92387953,-0.74025831,-0.67232256,0
46,0.0,2023.0,8.0,18.0,109.39333333,107.22,-0.25881905,0.96592583,-0.74049938,-0.67205704,0
47,0.0,2023.0,8.0,18.0,92.61857143,104.16,-0.13052619,0.99144486,-0.74074035,-0.67179143,0
48,0.0,2023.0,8.0,18.0,103.36666667,111.415,-0.0,1.0,-0.74098123,-0.67152574,0
1,0.0,2023.0,8.0,19.0,100.365,113.895,0.13052619,0.99144486,-0.74122201,-0.67125996,0
2,0.0,2023.0,8.0,19.0,99.755,98.84,0.25881905,0.96592583,-0.7414627,-0.67099409,0
3,0.0,2023.0,8.0,19.0,136.36333333,120.37,0.38268343,0.92387953,-0.74170329,-0.67072814,0
4,0.0,2023.0,8.0,19.0,112.83333333,114.295,0.5,0.8660254,-0.74194378,-0.6704621,0
5,0.0,2023.0,8.0,19.0,117.79833333,117.0,0.60876143,0.79335334,-0.74218418,-0.67019597,0
6,0.0,2023.0,8.0,19.0,125.61666667,125.43,0.70710678,0.70710678,-0.74242449,-0.66992976,0
7,0.0,2023.0,8.0,19.0,116.845,113.13,0.79335334,0.60876143,-0.74266469,-0.66966346,0
8,0.0,2023.0,8.0,19.0,117.30666667,113.81,0.8660254,0.5,-0.74290481,-0.66939708,0
9,0.0,2023.0,8.0,19.0,110.67833333,110.0,0.92387953,0.38268343,-0.74314483,-0.66913061,0
10,0.0,2023.0,8.0,19.0,112.23,112.26,0.96592583,0.25881905,-0.74338475,-0.66886405,0
11,0.0,2023.0,8.0,19.0,128.25333333,123.05,0.99144486,0.13052619,-0.74362457,-0.66859741,0
12,0.0,2023.0,8.0,19.0,122.47666667,122.72,1.0,0.0,-0.7438643,-0.66833068,0
13,0.0,2023.0,8.0,19.0,126.79333333,123.3,0.99144486,-0.13052619,-0.74410394,-0.66806386,0
14,0.0,2023.0,8.0,19.0,161.025,177.22,0.96592583,-0.25881905,-0.74434348,-0.66779696,0
15,0.0,2023.0,8.0,19.0,132.21142857,126.16,0.92387953,-0.38268343,-0.74458292,-0.66752998,0
16,0.0,2023.0,8.0,19.0,107.25833333,109.035,0.8660254,-0.5,-0.74482227,-0.66726291,0
17,0.0,2023.0,8.0,19.0,101.76333333,103.245,0.79335334,-0.60876143,-0.74506152,-0.66699575,0
18,0.0,2023.0,8.0,19.0,100.32,98.18,0.70710678,-0.70710678,-0.74530068,-0.6667285,0
19,0.0,2023.0,8.0,19.0,114.48142857,115.52,0.60876143,-0.79335334,-0.74553974,-0.66646117,0
20,0.0,2023.0,8.0,19.0,131.885,134.205,0.5,-0.8660254,-0.7457787,-0.66619376,0
21,0.0,2023.0,8.0,19.0,161.88666667,160.65,0.38268343,-0.92387953,-0.74601757,-0.66592626,0
22,0.0,2023.0,8.0,19.0,178.36,177.01,0.25881905,-0.96592583,-0.74625635,-0.66565867,0
23,0.0,2023.0,8.0,19.0,173.26166667,177.065,0.13052619,-0.99144486,-0.74649502,-0.665391,0
24,0.0,2023.0,8.0,19.0,175.28,177.01,0.0,-1.0,-0.7467336,-0.66512324,0
25,0.0,2023.0,8.0,19.0,183.70666667,183.79,-0.13052619,-0.99144486,-0.74697209,-0.6648554,0
26,0.0,2023.0,8.0,19.0,183.91833333,183.92,-0.25881905,-0.96592583,-0.74721048,-0.66458747,0
27,0.0,2023.0,8.0,19.0,185.82,185.93,-0.38268343,-0.92387953,-0.74744877,-0.66431945,0
28,0.0,2023.0,8.0,19.0,188.11333333,186.18,-0.5,-0.8660254,-0.74768697,-0.66405136,0
29,0.0,2023.0,8.0,19.0,186.2,186.22,-0.60876143,-0.79335334,-0.74792507,-0.66378317,0
30,0.0,2023.0,8.0,19.0,192.82,193.76,-0.70710678,-0.70710678,-0.74816307,-0.6635149,0
31,0.0,2023.0,8.0,19.0,189.16,186.15,-0.79335334,-0.60876143,-0.74840098,-0.66324654,0
32,0.0,2023.0,8.0,19.0,190.95,190.49,-0.8660254,-0.5,-0.74863879,-0.6629781,0
33,0.0,2023.0,8.0,19.0,191.51,190.42,-0.92387953,-0.38268343,-0.7488765,-0.66270958,0
34,0.0,2023.0,8.0,19.0,178.45666667,177.22,-0.96592583,-0.25881905,-0.74911412,-0.66244096,0
35,0.0,2023.0,8.0,19.0,163.41666667,163.985,-0.99144486,-0.13052619,-0.74935165,-0.66217227,0
36,0.0,2023.0,8.0,19.0,145.885,140.82,-1.0,-0.0,-0.74958907,-0.66190349,0
37,0.0,2023.0,8.0,19.0,149.61166667,155.395,-0.99144486,0.13052619,-0.7498264,-0.66163462,0
38,0.0,2023.0,8.0,19.0,138.215,133.25,-0.96592583,0.25881905,-0.75006363,-0.66136567,0
39,0.0,2023.0,8.0,19.0,123.94666667,124.145,-0.92387953,0.38268343,-0.75030077,-0.66109663,0
40,0.0,2023.0,8.0,19.0,108.885,110.975,-0.8660254,0.5,-0.75053781,-0.66082751,0
41,0.0,2023.0,8.0,19.0,86.305,81.06,-0.79335334,0.60876143,-0.75077476,-0.6605583,0
42,0.0,2023.0,8.0,19.0,108.03714286,114.52,-0.70710678,0.70710678,-0.7510116,-0.66028901,0
43,0.0,2023.0,8.0,19.0,104.255,100.46,-0.60876143,0.79335334,-0.75124835,-0.66001963,0
44,0.0,2023.0,8.0,19.0,140.28857143,144.16,-0.5,0.8660254,-0.75148501,-0.65975017,0
45,0.0,2023.0,8.0,19.0,136.108,122.29,-0.38268343,0.92387953,-0.75172157,-0.65948062,0
46,0.0,2023.0,8.0,19.0,141.16,120.15,-0.25881905,0.96592583,-0.75195803,-0.65921099,0
47,0.0,2023.0,8.0,19.0,144.976,128.2,-0.13052619,0.99144486,-0.75219439,-0.65894127,0
48,0.0,2023.0,8.0,19.0,184.86333333,185.125,-0.0,1.0,-0.75243066,-0.65867147,0
1,0.0,2023.0,8.0,20.0,156.25833333,169.585,0.13052619,0.99144486,-0.75266683,-0.65840158,0
2,0.0,2023.0,8.0,20.0,120.40666667,118.54,0.25881905,0.96592583,-0.7529029,-0.65813161,0
3,0.0,2023.0,8.0,20.0,125.805,113.425,0.38268343,0.92387953,-0.75313888,-0.65786156,0
4,0.0,2023.0,8.0,20.0,116.83166667,117.95,0.5,0.8660254,-0.75337476,-0.65759142,0
5,0.0,2023.0,8.0,20.0,110.28166667,110.84,0.60876143,0.79335334,-0.75361054,-0.65732119,0
6,0.0,2023.0,8.0,20.0,101.87833333,102.08,0.70710678,0.70710678,-0.75384623,-0.65705089,0
7,0.0,2023.0,8.0,20.0,98.15166667,98.08,0.79335334,0.60876143,-0.75408182,-0.65678049,0
8,0.0,2023.0,8.0,20.0,104.81,104.915,0.8660254,0.5,-0.75431731,-0.65651001,0
9,0.0,2023.0,8.0,20.0,102.99,103.63,0.92387953,0.38268343,-0.7545527,-0.65623945,0
10,0.0,2023.0,8.0,20.0,84.88,88.265,0.96592583,0.25881905,-0.754788,-0.6559688,0
11,0.0,2023.0,8.0,20.0,92.82,92.82,0.99144486,0.13052619,-0.7550232,-0.65569807,0
12,0.0,2023.0,8.0,20.0,53.65166667,68.16,1.0,0.0,-0.75525831,-0.65542726,0
13,0.0,2023.0,8.0,20.0,69.64142857,83.92,0.99144486,-0.13052619,-0.75549331,-0.65515636,0
14,0.0,2023.0,8.0,20.0,90.65428571,93.71,0.96592583,-0.25881905,-0.75572822,-0.65488537,0
15,0.0,2023.0,8.0,20.0,93.63857143,93.61,0.92387953,-0.38268343,-0.75596304,-0.6546143,0
16,0.0,2023.0,8.0,20.0,66.11333333,73.125,0.8660254,-0.5,-0.75619775,-0.65434315,0
17,0.0,2023.0,8.0,20.0,71.39333333,84.36,0.79335334,-0.60876143,-0.75643237,-0.65407192,0
18,0.0,2023.0,8.0,20.0,77.21285714,81.02,0.70710678,-0.70710678,-0.75666689,-0.65380059,0
19,0.0,2023.0,8.0,20.0,89.06666667,89.105,0.60876143,-0.79335334,-0.75690131,-0.65352919,0
20,0.0,2023.0,8.0,20.0,90.61428571,90.68,0.5,-0.8660254,-0.75713564,-0.6532577,0
21,0.0,2023.0,8.0,20.0,95.71333333,95.47,0.38268343,-0.92387953,-0.75736987,-0.65298613,0
22,0.0,2023.0,8.0,20.0,96.472,96.79,0.25881905,-0.96592583,-0.757604,-0.65271447,0
23,0.0,2023.0,8.0,20.0,94.42,94.355,0.13052619,-0.99144486,-0.75783803,-0.65244273,0
24,0.0,2023.0,8.0,20.0,87.8675,87.785,0.0,-1.0,-0.75807197,-0.6521709,0
25,0.0,2023.0,8.0,20.0,81.47333333,80.27,-0.13052619,-0.99144486,-0.75830581,-0.651899,0
26,0.0,2023.0,8.0,20.0,83.61333333,85.515,-0.25881905,-0.96592583,-0.75853955,-0.651627,0
27,0.0,2023.0,8.0,20.0,98.325,97.375,-0.38268343,-0.92387953,-0.75877319,-0.65135493,0
28,0.0,2023.0,8.0,20.0,96.47,95.65,-0.5,-0.8660254,-0.75900674,-0.65108277,0
29,0.0,2023.0,8.0,20.0,92.81142857,93.7,-0.60876143,-0.79335334,-0.75924019,-0.65081052,0
30,0.0,2023.0,8.0,20.0,94.03714286,93.85,-0.70710678,-0.70710678,-0.75947354,-0.6505382,0
31,0.0,2023.0,8.0,20.0,94.64166667,94.405,-0.79335334,-0.60876143,-0.75970679,-0.65026578,0
32,0.0,2023.0,8.0,20.0,100.07833333,99.135,-0.8660254,-0.5,-0.75993995,-0.64999329,0
33,0.0,2023.0,8.0,20.0,100.41,98.3,-0.92387953,-0.38268343,-0.76017301,-0.64972071,0
34,0.0,2023.0,8.0,20.0,96.70333333,96.115,-0.96592583,-0.25881905,-0.76040597,-0.64944805,0
35,0.0,2023.0,8.0,20.0,97.78166667,96.545,-0.99144486,-0.13052619,-0.76063883,-0.6491753,0
36,0.0,2023.0,8.0,20.0,97.29833333,96.71,-1.0,-0.0,-0.76087159,-0.64890247,0
37,0.0,2023.0,8.0,20.0,103.95166667,104.24,-0.99144486,0.13052619,-0.76110426,-0.64862956,0
38,0.0,2023.0,8.0,20.0,98.49666667,100.8,-0.96592583,0.25881905,-0.76133683,-0.64835657,0
39,0.0,2023.0,8.0,20.0,106.022,101.07,-0.92387953,0.38268343,-0.7615693,-0.64808349,0
40,0.0,2023.0,8.0,20.0,98.02333333,100.85,-0.8660254,0.5,-0.76180167,-0.64781032,0
41,0.0,2023.0,8.0,20.0,80.49666667,77.86,-0.79335334,0.60876143,-0.76203395,-0.64753708,0
42,0.0,2023.0,8.0,20.0,74.91333333,72.445,-0.70710678,0.70710678,-0.76226612,-0.64726375,0
43,0.0,2023.0,8.0,20.0,91.88666667,93.445,-0.60876143,0.79335334,-0.7624982,-0.64699033,0
44,0.0,2023.0,8.0,20.0,109.36,105.71,-0.5,0.8660254,-0.76273018,-0.64671684,0
45,0.0,2023.0,8.0,20.0,100.44666667,100.2,-0.38268343,0.92387953,-0.76296206,-0.64644326,0
46,0.0,2023.0,8.0,20.0,119.87166667,112.265,-0.25881905,0.96592583,-0.76319385,-0.6461696,0
47,0.0,2023.0,8.0,20.0,84.30333333,82.5,-0.13052619,0.99144486,-0.76342553,-0.64589585,0
48,0.0,2023.0,8.0,20.0,97.405,98.58,-0.0,1.0,-0.76365712,-0.64562202,0
1,0.0,2023.0,8.0,21.0,95.745,97.365,0.13052619,0.99144486,-0.76388861,-0.64534811,0
2,0.0,2023.0,8.0,21.0,92.855,92.165,0.25881905,0.96592583,-0.76412,-0.64507412,0
3,0.0,2023.0,8.0,21.0,87.64833333,92.59,0.38268343,0.92387953,-0.7643513,-0.64480004,0
4,0.0,2023.0,8.0,21.0,97.02,95.445,0.5,0.8660254,-0.76458249,-0.64452588,0
5,0.0,2023.0,8.0,21.0,91.29666667,94.655,0.60876143,0.79335334,-0.76481359,-0.64425164,0
6,0.0,2023.0,8.0,21.0,31.85333333,30.84,0.70710678,0.70710678,-0.76504459,-0.64397731,0
7,0.0,2023.0,8.0,21.0,77.668,84.3,0.79335334,0.60876143,-0.76527549,-0.6437029,0
8,0.0,2023.0,8.0,21.0,52.7,62.09,0.8660254,0.5,-0.76550629,-0.64342841,0
9,0.0,2023.0,8.0,21.0,84.65333333,90.46,0.92387953,0.38268343,-0.76573699,-0.64315384,0
10,0.0,2023.0,8.0,21.0,96.91,95.93,0.96592583,0.25881905,-0.7659676,-0.64287918,0
11,0.0,2023.0,8.0,21.0,99.07333333,98.26,0.99144486,0.13052619,-0.7661981,-0.64260444,0
12,0.0,2023.0,8.0,21.0,69.04666667,80.14,1.0,0.0,-0.76642851,-0.64232962,0
13,0.0,2023.0,8.0,21.0,82.16333333,98.365,0.99144486,-0.13052619,-0.76665882,-0.64205471,0
14,0.0,2023.0,8.0,21.0,114.87285714,111.25,0.96592583,-0.25881905,-0.76688903,-0.64177973,0
15,0.0,2023.0,8.0,21.0,77.92571429,86.01,0.92387953,-0.38268343,-0.76711914,-0.64150466,0
16,0.0,2023.0,8.0,21.0,77.50285714,91.77,0.8660254,-0.5,-0.76734915,-0.6412295,0
17,0.0,2023.0,8.0,21.0,106.37428571,103.07,0.79335334,-0.60876143,-0.76757907,-0.64095427,0
18,0.0,2023.0,8.0,21.0,131.415,128.22,0.70710678,-0.70710678,-0.76780888,-0.64067895,0
19,0.0,2023.0,8.0,21.0,113.85666667,104.415,0.60876143,-0.79335334,-0.7680386,-0.64040355,0
20,0.0,2023.0,8.0,21.0,118.58714286,125.44,0.5,-0.8660254,-0.76826822,-0.64012807,0
21,0.0,2023.0,8.0,21.0,92.76833333,89.535,0.38268343,-0.92387953,-0.76849774,-0.6398525,0
22,0.0,2023.0,8.0,21.0,105.2675,100.195,0.25881905,-0.96592583,-0.76872716,-0.63957686,0
23,0.0,2023.0,8.0,21.0,123.10714286,120.59,0.13052619,-0.99144486,-0.76895648,-0.63930113,0
24,0.0,2023.0,8.0,21.0,142.21,135.13,0.0,-1.0,-0.7691857,-0.63902532,0
25,0.0,2023.0,8.0,21.0,115.54428571,121.38,-0.13052619,-0.99144486,-0.76941483,-0.63874942,0
26,0.0,2023.0,8.0,21.0,101.675,103.85,-0.25881905,-0.96592583,-0.76964385,-0.63847345,0
